2021-05-05 14:52:49,104 INFO  Logger.cs: 70 - 
2021-05-05 14:57:21,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in UR5_fliper
2021-05-05 14:57:21,621 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 14:57:21,621 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 14:57:21,632 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2021-05-05 14:57:21,732 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 14:57:21,733 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2021-05-05 14:57:21,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-05-05 14:57:21,735 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 14:57:21,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-05-05 14:57:21,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2-1
2021-05-05 14:57:21,738 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 14:57:21,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2-1
2021-05-05 14:57:21,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2021-05-05 14:57:21,741 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 14:57:21,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2021-05-05 14:57:21,744 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2021-05-05 14:57:21,745 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 14:57:21,746 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2021-05-05 14:57:21,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2021-05-05 14:57:21,747 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 14:57:21,748 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2021-05-05 14:57:21,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spatula_ee-3
2021-05-05 14:57:21,750 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 14:57:21,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spatula_ee-3
2021-05-05 14:57:21,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3-1
2021-05-05 14:57:21,753 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2021-05-05 14:57:21,754 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3-1
2021-05-05 14:57:25,464 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-05 14:57:25,477 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-05 14:57:25,489 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-05 15:36:46,580 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 15:39:20,115 INFO  SwAddin.cs: 294 - Assembly export called for file UR5_fliper
2021-05-05 15:39:20,117 INFO  SwAddin.cs: 299 - Save is required
2021-05-05 15:39:20,118 INFO  SwAddin.cs: 313 - Saving assembly
2021-05-05 15:39:22,828 INFO  SwAddin.cs: 316 - Opening property manager
2021-05-05 15:39:22,831 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from UR5_fliper
2021-05-05 15:39:22,835 INFO  ExportHelperExtension.cs: 1136 - Found 46 in UR5_fliper
2021-05-05 15:39:22,838 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in UR5_fliper
2021-05-05 15:39:22,839 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 15:39:22,841 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 15:39:22,843 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1-1
2021-05-05 15:39:22,845 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 15:39:22,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1-1
2021-05-05 15:39:22,849 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-05-05 15:39:22,851 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 15:39:22,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-05-05 15:39:22,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2-1
2021-05-05 15:39:22,856 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 15:39:22,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2-1
2021-05-05 15:39:22,860 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2021-05-05 15:39:22,861 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 15:39:22,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2021-05-05 15:39:22,865 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6-1
2021-05-05 15:39:22,866 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 15:39:22,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J6-1
2021-05-05 15:39:22,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2021-05-05 15:39:22,871 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 15:39:22,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2021-05-05 15:39:22,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spatula_ee-3
2021-05-05 15:39:22,877 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 15:39:22,880 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spatula_ee-3
2021-05-05 15:39:22,882 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3-1
2021-05-05 15:39:22,885 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2021-05-05 15:39:22,887 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J3-1
2021-05-05 15:39:22,889 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from UR5_fliper
2021-05-05 15:39:22,891 INFO  ExportHelperExtension.cs: 1136 - Found 46 in UR5_fliper
2021-05-05 15:39:22,893 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in UR5_fliper
2021-05-05 15:39:22,894 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 15:39:22,897 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 15:39:22,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2021-05-05 15:39:22,901 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 15:39:22,903 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2021-05-05 15:39:22,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-05-05 15:39:22,908 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 15:39:22,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-05-05 15:39:22,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2-1
2021-05-05 15:39:22,914 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 15:39:22,916 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2-1
2021-05-05 15:39:22,918 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2021-05-05 15:39:22,920 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 15:39:22,923 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2021-05-05 15:39:22,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2021-05-05 15:39:22,927 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 15:39:22,928 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2021-05-05 15:39:22,930 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2021-05-05 15:39:22,932 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 15:39:22,933 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2021-05-05 15:39:22,934 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spatula_ee-3
2021-05-05 15:39:22,935 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 15:39:22,936 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spatula_ee-3
2021-05-05 15:39:22,936 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3-1
2021-05-05 15:39:22,937 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2021-05-05 15:39:22,938 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3-1
2021-05-05 15:39:26,319 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-05 15:39:26,321 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-05 15:39:26,327 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-05 15:44:14,917 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-05-05 15:44:15,020 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:42:32,368 INFO  SwAddin.cs: 294 - Assembly export called for file UR5_fliper
2021-05-05 16:42:34,098 INFO  SwAddin.cs: 313 - Saving assembly
2021-05-05 16:42:35,283 INFO  SwAddin.cs: 316 - Opening property manager
2021-05-05 16:42:35,284 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from UR5_fliper
2021-05-05 16:42:35,286 INFO  ExportHelperExtension.cs: 1136 - Found 46 in UR5_fliper
2021-05-05 16:42:35,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in UR5_fliper
2021-05-05 16:42:35,288 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 16:42:35,290 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 16:42:35,291 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1-1
2021-05-05 16:42:35,291 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 16:42:35,293 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1-1
2021-05-05 16:42:35,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-05-05 16:42:35,296 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 16:42:35,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-05-05 16:42:35,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2-1
2021-05-05 16:42:35,298 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 16:42:35,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2-1
2021-05-05 16:42:35,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2021-05-05 16:42:35,302 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 16:42:35,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2021-05-05 16:42:35,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6-1
2021-05-05 16:42:35,306 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 16:42:35,307 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J6-1
2021-05-05 16:42:35,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2021-05-05 16:42:35,309 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 16:42:35,312 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2021-05-05 16:42:35,313 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spatula_ee-3
2021-05-05 16:42:35,314 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 16:42:35,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spatula_ee-3
2021-05-05 16:42:35,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J3-1
2021-05-05 16:42:35,318 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2021-05-05 16:42:35,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J3-1
2021-05-05 16:42:35,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from UR5_fliper
2021-05-05 16:42:35,323 INFO  ExportHelperExtension.cs: 1136 - Found 46 in UR5_fliper
2021-05-05 16:42:35,324 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in UR5_fliper
2021-05-05 16:42:35,325 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 16:42:35,326 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 16:42:35,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J1-1
2021-05-05 16:42:35,328 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 16:42:35,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J1-1
2021-05-05 16:42:35,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2021-05-05 16:42:35,330 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 16:42:35,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2021-05-05 16:42:35,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J2-1
2021-05-05 16:42:35,402 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 16:42:35,404 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J2-1
2021-05-05 16:42:35,404 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J4-1
2021-05-05 16:42:35,406 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 16:42:35,407 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J4-1
2021-05-05 16:42:35,409 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J6-1
2021-05-05 16:42:35,412 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 16:42:35,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J6-1
2021-05-05 16:42:35,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J5-1
2021-05-05 16:42:35,417 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 16:42:35,418 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J5-1
2021-05-05 16:42:35,419 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from spatula_ee-3
2021-05-05 16:42:35,421 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 16:42:35,422 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in spatula_ee-3
2021-05-05 16:42:35,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from J3-1
2021-05-05 16:42:35,424 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J3-1
2021-05-05 16:42:35,424 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in J3-1
2021-05-05 16:42:36,567 INFO  SwAddin.cs: 339 - Loading config tree
2021-05-05 16:42:36,569 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-05-05 16:42:36,577 INFO  SwAddin.cs: 344 - Showing property manager
2021-05-05 16:50:46,858 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:50:48,216 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:50:50,236 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:50:52,065 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:54:40,541 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:54:41,045 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 16:54:41,530 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,148 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,192 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,221 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,244 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,275 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,323 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:04,440 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:02:06,769 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2021-05-05 17:02:06,919 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-05-05 17:07:37,196 INFO  SwAddin.cs: 294 - Assembly export called for file UR5_fliper
2021-05-05 17:07:38,736 INFO  SwAddin.cs: 313 - Saving assembly
2021-05-05 17:07:40,441 INFO  SwAddin.cs: 316 - Opening property manager
2021-05-05 17:07:40,443 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from UR5_fliper
2021-05-05 17:07:40,446 INFO  ExportHelperExtension.cs: 1136 - Found 46 in UR5_fliper
2021-05-05 17:07:40,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in UR5_fliper
2021-05-05 17:07:40,450 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-05-05 17:07:40,452 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-05-05 17:07:40,457 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J1-1
2021-05-05 17:07:40,460 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J1-1
2021-05-05 17:07:40,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J1-1
2021-05-05 17:07:40,463 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2021-05-05 17:07:40,466 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Base-1
2021-05-05 17:07:40,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2021-05-05 17:07:40,469 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J2-1
2021-05-05 17:07:40,472 INFO  ExportHelperExtension.cs: 1136 - Found 28 in J2-1
2021-05-05 17:07:40,474 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J2-1
2021-05-05 17:07:40,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J4-1
2021-05-05 17:07:40,478 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J4-1
2021-05-05 17:07:40,480 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J4-1
2021-05-05 17:07:40,481 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J6-1
2021-05-05 17:07:40,483 INFO  ExportHelperExtension.cs: 1136 - Found 24 in J6-1
2021-05-05 17:07:40,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J6-1
2021-05-05 17:07:40,486 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from J5-1
2021-05-05 17:07:40,488 INFO  ExportHelperExtension.cs: 1136 - Found 26 in J5-1
2021-05-05 17:07:40,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in J5-1
2021-05-05 17:07:40,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from spatula_ee-3
2021-05-05 17:07:40,493 INFO  ExportHelperExtension.cs: 1136 - Found 30 in spatula_ee-3
2021-05-05 17:07:40,496 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in spatula_ee-3
